LAHM file name,t_0 value,LAHM concentration (ng/g),ISSW file name,AAE value,Plot group
run_1.txt,4.339751758671479,137.03280753033113,NaN,NaN,UPS2021-C
run_1.txt,4.454015504855685,121.9137623383506,NaN,NaN,UPS2021-C
run_1.txt,4.243781267731785,192.5681344504202,NaN,NaN,UPS2021-C
run_1.txt,4.294363571098514,205.8739993026062,NaN,NaN,UPS2021-C
run_1.txt,4.39287902789435,282.5142560529073,NaN,NaN,UPS2021-C
run_1.txt,4.308804678068715,180.16146412453324,NaN,NaN,UPS2021-C
run_1.txt,4.143031219852424,159.7914201543206,NaN,NaN,UPS2021-C
run_1.txt,4.473691669058873,162.5696443210571,NaN,NaN,UPS2021-C
run_1.txt,4.530022148827243,167.64409961996023,NaN,NaN,UPS2021-C
run_1.txt,4.405001112427763,55.228568401243514,NaN,NaN,UPS2021-C
run_1.txt,4.437867561920198,110.94040778096159,NaN,NaN,UPS2021-C
run_1.txt,4.410972683230777,246.5913250460475,NaN,NaN,UPS2021-C
run_1.txt,4.345203285179483,124.42521813935434,NaN,NaN,UPS2021-C
run_1.txt,4.289475648394396,201.89622073165083,NaN,NaN,UPS2021-C
run_1.txt,4.390804997956415,237.78844205848026,NaN,NaN,UPS2021-C
run_1.txt,4.5677669917300765,76.70878301491277,NaN,NaN,UPS2021-C
run_1.txt,3.408282308052417,NaN,NaN,NaN,Car exhaust
run_1.txt,3.289907800749598,NaN,NaN,NaN,Car exhaust
run_1.txt,51550.36876960519,NaN,NaN,NaN,Car exhaust
run_2.txt,3.5685363348242722,NaN,NaN,NaN,Car exhaust
